run_name,condition,base,seed,cell,project,training_steps,preflight_steps,design_cells,family_100k,cell_feedback,cell_history,cell_gradient,cell_predictor,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count_100k,in_bounds_fraction_100k,visited_cell_fraction_100k,active_unit_fraction_100k,silent_unit_fraction_100k,active_unit_mean_spatial_information_100k,active_only_map_cosine_100k,unique_active_peak_bins_100k,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction_100k,mean_primary_secondary_peak_distance_100k,median_dominant_peak_nearest_neighbor_distance_100k,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability,family_65to75,run,window_low_m,window_high_m,n_behavior,n_spatial,train/env_steps,coverage_auc,dg_density,silent_fraction,usage_entropy,option_success,action_tv,action_sensitivity,target_num,target_count,shuffle_num,shuffle_count,correct,wrong,timeout,command_entropy,pair_coverage,candidate_pairs,candidate_sources,candidate_count,behavior_candidate_count,commanded_num,commanded_count,first_shuffle_num,first_shuffle_count,largest_scc,reachable_pairs,top3_incoming,ppo_dg_norm,encoder_dg_norm,gradient_ratio,gradient_cosine,row_conflict,env_steps,grounded_controllability,in_bounds_fraction_65to75,valid_sample_count_65to75,active_unit_fraction_65to75,silent_unit_fraction_65to75,visited_cell_fraction_65to75,active_only_map_cosine_65to75,unique_active_peak_bins_65to75,mono_field_unit_fraction_65to75,active_unit_mean_spatial_information_65to75,mean_primary_secondary_peak_distance_65to75,median_dominant_peak_nearest_neighbor_distance_65to75,hit_lift,first_lift
CPD_C15_BASE_S99,CPD_C15_BASE,C15,99,base,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,none,none,none,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_BASE_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1358955204486847,0.1825376215606697,16.0,32.96162796020508,0.0149947609892066,0.0936098159299086,16.84477996826172,0.0625,1261.5982666015625,200.0,1,3.0,0.0125000001862645,2.0,1.0,0.0125000001862645,1.0,1.0,0.0125000001862645,0.0,0.0,1.0,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.0,9674.0,4862.0,0.5025842189788818,0.0,ca3_feedback_predictive_dg,CPD_C15_BASE_S99,65,75,305,10,69992448.0,44.819875098360654,0.0252309330557377,0.0,0.9885832676393442,0.0695897844754098,0.0010789986317377,0.0296958339934426,19.56393442622951,864.0622950819672,19.19344262295082,836.8491803278689,18.983606557377048,274.26229508196724,0.0622950819672131,0.971394261114754,1.0,,,,,18.983606557377048,293.24590163934425,19.885245901639344,293.24590163934425,1.0,0.0086475414655737,0.9726938490491804,0.1684849003114754,0.2147339330163934,0.7893886384262295,-0.0099919478651704,0.5125,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.784487531,0.0990872096,15.7,0.0625,0.150542495,1289.45336,159.142136,0.9872007133440858,0.9546578730420444
CPD_C15_GATE_ACT_BPTT_GOAL_S123,CPD_C15_GATE_ACT_BPTT_GOAL,C15,123,gate_ca3_action_bptt_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_GOAL_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.2461396157741546,0.3022612033512106,13.0,31.90520477294922,0.0302207303427932,0.1355722060674242,16.863513946533203,0.0,1199.039794921875,100.0,1,11.0,0.045833334326744,12.0,1.0,0.2750000059604645,4.333333492279053,4.0,0.1051605343818664,0.0,0.0,0.2928932309150696,0.0909090936183929,0.0867768600583076,0.0,0.0,0.0,0.0,80850.0,62337.0,0.7710204124450684,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_GOAL_S123,65,75,305,10,69992448.0,29.450450032786883,0.0632516329868852,0.1209016393442622,0.9379298009180328,0.0914190032645901,0.0009143536742032,0.0414980415937704,27.74098360655738,540.4295081967213,35.02950819672131,509.9081967213114,24.19672131147541,414.9377049180328,0.2721311475409836,0.9093473084590163,1.0,,,,,24.19672131147541,439.1344262295082,30.462295081967213,439.1344262295082,5.609836065573771,0.4014207698360655,0.4591616132786886,0.4651244710163934,0.4005033179672131,1.1845489225901638,-0.0041461101955409,0.5076697955409837,70483968.0,0.0,1.0,10000.0,0.9,0.1,0.6531856030000001,0.23924652,13.4,0.0,0.316180849,1198.504233,120.0,0.7472066956087065,0.7943170810461737
CPD_C15_GATE_ACT_BPTT_GOAL_S8,CPD_C15_GATE_ACT_BPTT_GOAL,C15,8,gate_ca3_action_bptt_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_GOAL_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,0.9375,0.0625,0.316805750131607,0.3064590156817585,12.0,32.3258056640625,0.0202414736606552,0.11679548042189,16.855785369873047,0.0,927.3511962890624,0.0,1,11.0,0.045833334326744,9.0,1.0,0.1583333313465118,2.78947377204895,2.0,0.0834424570202827,0.0,0.0,1.0,0.1363636404275894,0.0950413197278976,0.0,0.0,0.0,0.0,67315.0,47568.0,0.7066478729248047,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_GOAL_S8,65,75,305,10,69992448.0,41.7758693409836,0.0632540343245901,0.1196721311475409,0.9395656684262296,0.0899395501859016,0.0012059962447016,0.0414547009540983,29.242622950819676,559.239344262295,33.02622950819672,528.5016393442623,24.495081967213117,383.4360655737705,0.1311475409836065,0.9262889895409836,1.0,,,,,24.495081967213117,407.9311475409836,24.711475409836066,407.9311475409836,1.8852459016393444,0.2248360653639344,0.5051514000327868,0.3503142564918033,0.388373704557377,0.9278213403278688,-0.0048888331580524,0.501984784295082,70483968.0,0.0,1.0,10000.0,0.9,0.1,0.7404432139999999,0.22153396,13.0,0.0,0.35594078,1071.67648,110.322476,0.836769710073827,0.991243200212286
CPD_C15_GATE_ACT_BPTT_GOAL_S99,CPD_C15_GATE_ACT_BPTT_GOAL,C15,99,gate_ca3_action_bptt_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_GOAL_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.2687857151031494,0.2910021782049493,13.0,32.078582763671875,0.0166519169540317,0.0768557996851973,16.879838943481445,0.0,1180.951171875,360.55511474609375,1,12.0,0.050000000745058,12.0,1.0,0.2249999940395355,3.185185194015503,3.0,0.1046279743313789,0.1041666641831398,0.0,0.0,0.125,0.0972222238779068,0.0,0.0,0.0,0.0,70061.0,47517.0,0.6782232522964478,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_GOAL_S99,65,75,305,10,69992448.0,31.540932996721317,0.0679457369081967,0.0586065573770491,0.9619381431475408,0.0849388334635082,0.0007053419989573,0.0440184953131147,31.557377049180328,566.1573770491804,35.65901639344262,535.8524590163935,24.127868852459017,435.6065573770492,0.1442622950819672,0.9030260911475408,1.0,,,,,24.127868852459017,459.7344262295082,31.82950819672131,459.7344262295082,1.2885245901639344,0.1852185812590164,0.526674284852459,0.3638746318360655,0.397688046819672,0.9370182670819672,0.0101291921517934,0.5002049281639345,70483968.0,0.0,1.0,10000.0,0.94375,0.05625,0.6686980540000002,0.225512485,13.5,0.0,0.325036377,1020.74245,146.502816,0.8376056472033202,0.7580346106304079
CPD_C15_GATE_ACT_BPTT_PASS_S123,CPD_C15_GATE_ACT_BPTT_PASS,C15,123,gate_ca3_action_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_PASS_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3206523060798645,0.2937011642450751,15.0,34.04693603515625,0.01305002339443,0.0782858819634096,16.871583938598633,0.0,1199.921630859375,200.0,1,11.0,0.045833334326744,11.0,1.0,0.2291666716337204,3.8363635540008554,3.0,0.0963277146220207,0.0,0.0,0.7465559244155884,0.1363636404275894,0.0867768600583076,0.0,0.0,0.0,0.0,76725.0,56973.0,0.7425611019134521,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_PASS_S123,65,75,305,10,69992448.0,29.48941474426229,0.0663378107311475,0.0454918032786885,0.960107133409836,0.0775112042301639,0.0003664257995268,0.0382272209967213,29.068852459016394,606.9934426229509,37.6327868852459,577.0622950819672,23.02622950819672,464.3049180327869,0.2098360655737705,0.8948640678688524,1.0,,,,,23.02622950819672,487.3311475409836,31.83606557377049,487.3311475409836,2.314754098360656,0.2887568314295082,0.5047272696393442,0.3083679079672131,0.4083423791803278,0.7953140995737705,-0.0293564311348852,0.5056011011803279,70483968.0,0.0,1.0,10000.0,0.99375,0.00625,0.66315791,0.2078248829999999,15.0,0.0,0.3149027649999999,1220.13644,183.983455,0.7343451076097144,0.723274974253347
CPD_C15_GATE_ACT_BPTT_PASS_S8,CPD_C15_GATE_ACT_BPTT_PASS,C15,8,gate_ca3_action_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_PASS_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3181469440460205,0.2525852404697135,16.0,32.1585807800293,0.013914175574926,0.0676072774561043,16.863515853881836,0.0,1222.820556640625,100.0,1,13.0,0.054166667163372,13.0,12.0,0.6000000238418579,6.041666507720947,6.0,0.163923904299736,0.0,0.0,0.2928932309150696,0.1153846159577369,0.0798816531896591,0.0,0.0,0.0,0.0,81677.0,62986.0,0.7711595892906189,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_PASS_S8,65,75,303,10,69988230.330033,29.98577115181518,0.0637436670264026,0.0608498349834983,0.9469808622772276,0.0960203718471947,0.0006646895368986,0.0450540375577557,27.24092409240924,552.4719471947195,33.74917491749175,522.1683168316831,24.08910891089109,431.0792079207921,0.033003300330033,0.8878964568646864,1.0,,,,,24.08910891089109,455.1683168316832,32.08910891089109,455.1683168316832,10.108910891089108,0.5457370723762377,0.4575695738283829,0.4309642370627062,0.3951903957755776,1.1097450488118814,-0.0018427508775577,0.4967291462376237,70483968.0,0.0,1.0,10000.0,0.94375,0.05625,0.6376731459999999,0.210219526,13.2,0.0,0.349708237,1176.03843,152.36068,0.762884800673227,0.7506942301758717
CPD_C15_GATE_ACT_BPTT_PASS_S99,CPD_C15_GATE_ACT_BPTT_PASS,C15,99,gate_ca3_action_bptt_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_PASS_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.281338632106781,0.287424179278969,14.0,32.28709411621094,0.0138942571759871,0.0616104093784903,16.883968353271484,0.0,1211.560791015625,223.60679626464844,1,11.0,0.045833334326744,11.0,11.0,0.4583333432674408,5.5,5.5,0.1342443823814392,0.0,0.0,0.3249862194061279,0.0909090936183929,0.0909090936183929,0.0,0.0,0.0,0.0,74855.0,57665.0,0.7703559994697571,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_PASS_S99,65,75,305,10,69992448.0,27.57775574426229,0.0662038333344262,0.0018442622950819,0.9598551461967212,0.0751352785563934,0.0004807373922072,0.0544082445672131,27.74098360655738,617.4754098360655,38.01639344262295,587.0065573770491,22.96065573770492,498.9573770491803,0.1081967213114754,0.8770476092786885,1.0,,,,,22.96065573770492,521.9180327868852,35.59016393442623,521.9180327868852,10.704918032786884,0.4812841495737705,0.4869072296393443,0.3440364272786885,0.3958325560655737,0.88905734252459,0.0219238636743278,0.4728278689836065,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.600000008,0.201056775,15.0,0.0,0.305245934,1222.62523,180.63157,0.6937040463709453,0.6451404882542607
CPD_C15_GATE_ACT_BPTT_S123,CPD_C15_GATE_ACT_BPTT,C15,123,gate_ca3_action_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.2642733454704284,0.321619081205482,15.0,32.053890228271484,0.016998463932942,0.0678125019049429,16.786340713500977,0.0,1013.520751953125,200.0,1,8.0,0.0333333350718021,7.0,1.0,0.0750000029802322,1.9444444179534912,2.0,0.050000000745058,0.1458333283662796,0.0,0.2895036339759826,0.1875,0.1328125,0.0,0.0,0.0,0.0,50017.0,30041.0,0.6006157994270325,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_S123,65,75,190,10,69839473.22105263,29.685601568421053,0.0606170653842105,0.0039473684210526,0.9700979057368422,0.0743490395173684,0.001204437991921,0.0402056137631579,27.0,533.7421052631579,30.33157894736842,502.87894736842105,24.789473684210527,414.4842105263158,0.1894736842105263,0.9198107533157897,1.0,,,,,24.789473684210527,439.2736842105263,29.32631578947369,439.2736842105263,1.0,0.1170175431526315,0.6459487429473685,0.4445785196842105,0.3218309908947369,1.362391168368421,-0.0086534732093684,0.5218201764736843,70474138.0,0.0,1.0,10000.0,1.0,0.0,0.701939053,0.216140346,14.9,0.0125,0.286503272,1146.7104069999998,164.72136,0.8386885922506931,0.8452979181622399
CPD_C15_GATE_ACT_BPTT_S8,CPD_C15_GATE_ACT_BPTT,C15,8,gate_ca3_action_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.2605839371681213,0.2952096374929625,15.0,32.142539978027344,0.0146684841210099,0.0686878989900966,16.88001251220703,0.0,1135.7767333984375,200.0,1,12.0,0.050000000745058,12.0,11.0,0.5041666626930237,5.545454502105713,6.0,0.1468272060155868,0.0,0.0,0.2928932309150696,0.125,0.0868055522441864,0.0,0.0,0.0,0.0,78785.0,62879.0,0.7981087565422058,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_S8,65,75,305,10,69992448.0,23.836003314754095,0.0637010917803278,0.0547131147540983,0.9476409339016392,0.0869625359983606,0.0009666380021868,0.0609092487114754,26.442622950819672,612.4918032786885,37.924590163934425,582.6196721311476,22.914754098360657,514.5049180327869,0.1245901639344262,0.8629742872459015,1.0,,,,,22.914754098360657,537.4196721311475,35.85901639344262,537.4196721311475,9.127868852459017,0.4424043692983606,0.4884975226885246,0.4760086980491803,0.3435584641311475,1.3973503296065577,0.0290380603647868,0.489451609409836,70483968.0,0.0,1.0,10000.0,0.95625,0.04375,0.607756245,0.214850033,13.9,0.0066666669999999,0.289243679,1113.69022,120.644952,0.6632366232834089,0.6390234982170613
CPD_C15_GATE_ACT_BPTT_S99,CPD_C15_GATE_ACT_BPTT,C15,99,gate_ca3_action_bptt_none,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,bptt,none,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_BPTT_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8448753462603878,1.0,0.0,0.3248465061187744,0.3264676991602203,13.0,29.052270889282227,0.107760374288039,0.0865353214734062,16.864551544189453,0.0,1661.452392578125,0.0,1,8.0,0.0333333350718021,5.0,1.0,0.0666666701436042,1.75,1.5,0.0475694462656974,0.0,0.0,1.0,0.125,0.1015625,0.0,0.0,0.0,0.0,54655.0,41211.0,0.7540206909179688,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_BPTT_S99,65,75,305,10,69992448.0,20.03511099672131,0.0508267762229508,0.0,0.992825333737705,0.0703326149042622,0.0006662202885442,0.0694513295901639,25.291803278688526,638.583606557377,28.704918032786885,608.5573770491803,22.99344262295082,408.48524590163936,0.1540983606557377,0.9258957144918032,1.0,,,,,22.99344262295082,431.47868852459015,30.18032786885246,431.47868852459015,1.0,0.0802595623967213,0.5682082444918033,0.4071940310491803,0.2856259174426229,1.4484004138032789,-0.003470657464754,0.4967213114754098,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.44570637,0.276654393,12.9,0.0,0.323346029,1445.3063699999998,55.0,0.8396673189952409,0.7618685497012494
CPD_C15_GATE_ACT_DIR_GOAL_S123,CPD_C15_GATE_ACT_DIR_GOAL,C15,123,gate_ca3_action_direct_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_GOAL_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.3385862708091736,0.2957847033870137,15.0,32.00703048706055,0.013752136056636,0.063892440297096,16.884140014648438,0.0,954.7417602539062,223.60679626464844,1,11.0,0.045833334326744,11.0,9.0,0.3791666626930237,4.593406677246094,5.0,0.1265360414981842,0.0,0.0,0.2928932309150696,0.1363636404275894,0.0991735532879829,0.0,0.0,0.0,0.0,69120.0,48263.0,0.6982493996620178,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_GOAL_S123,65,75,305,10,69992448.0,24.34743766229508,0.0666284779081967,0.0,0.9755973090819672,0.0817221126626229,0.0006477257203672,0.0551548548786885,28.92131147540984,564.8590163934426,33.2983606557377,534.472131147541,24.03934426229508,453.3901639344263,0.0918032786885245,0.8838545880983607,1.0,,,,,24.03934426229508,477.4295081967213,33.71475409836066,477.4295081967213,3.59344262295082,0.3033879790163934,0.5277270920983607,0.2484143585377049,0.4013103116065574,0.6392276900983608,0.0067741250062295,0.4977459016393442,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.605540175,0.205495125,14.7,0.00625,0.364387243,1131.612249,102.071068,0.8218264776136036,0.7130214917825538
CPD_C15_GATE_ACT_DIR_GOAL_S8,CPD_C15_GATE_ACT_DIR_GOAL,C15,8,gate_ca3_action_direct_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_GOAL_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.853185595567867,1.0,0.0,0.4095361828804016,0.2491866966017803,8.0,32.13233947753906,0.0162333699499572,0.1022495989137475,16.892562866210938,0.4375,740.50390625,0.0,1,13.0,0.054166667163372,7.0,2.0,0.125,1.899999976158142,2.0,0.0833333358168602,0.0,0.1538461595773697,1.0,0.1153846159577369,0.0798816531896591,0.1538461595773697,50.0,-1.0,2.0,62680.0,45027.0,0.7183631062507629,0.1105174049735069,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_GOAL_S8,65,75,305,10,69992448.0,39.36904717704918,0.0622476545639344,0.0,0.978285685180328,0.0803604144019672,0.0005856577303983,0.0502236459213114,28.659016393442624,574.1377049180328,30.79344262295082,543.7311475409836,23.64918032786885,410.4065573770492,0.1934426229508196,0.9084682888524588,1.0,,,,,23.64918032786885,434.0557377049181,28.918032786885245,434.0557377049181,1.7475409836065574,0.1756147550819672,0.5563057098360655,0.361983134262295,0.3305615097704918,1.1131557099672131,-0.0027911189071147,0.4997950819672131,70483968.0,0.1334364265,1.0,10000.0,1.0,0.0,0.57950138,0.2105301369999999,8.6,0.2983333339999999,0.418392564,849.829026,0.0,0.8813962118515263,0.8178004535147392
CPD_C15_GATE_ACT_DIR_GOAL_S99,CPD_C15_GATE_ACT_DIR_GOAL,C15,99,gate_ca3_action_direct_goal,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,goal,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_GOAL_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.3880212903022766,0.2218642628406656,14.0,32.642784118652344,0.0186566025451919,0.10992412885412,16.834115982055664,0.125,838.0191650390625,100.0,1,9.0,0.0375000014901161,6.0,1.0,0.0874999985098838,1.952380895614624,2.0,0.0576388873159885,0.0,0.0,1.0,0.1666666716337204,0.0987654328346252,0.0,0.0,0.0,0.0,54025.0,36115.0,0.6684868335723877,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_GOAL_S99,65,75,185,10,69769094.18378378,32.467052783783785,0.0616268672756756,0.0425675675675675,0.9698503553513512,0.0717953364324324,0.0009465786081621,0.0504719820756756,27.01621621621621,595.3945945945947,31.84864864864865,565.2324324324325,23.7945945945946,450.55135135135134,0.1783783783783784,0.9117464722162162,1.0,,,,,23.7945945945946,474.345945945946,33.054054054054056,474.345945945946,1.0432432432432432,0.109639639427027,0.5602107658918919,0.4289740345945946,0.4577846899459459,0.9667501212972972,-0.0416210094686486,0.5058333427027027,70470861.0,0.0074452356,1.0,10000.0,0.98125,0.01875,0.6332409980000001,0.1776627949999999,14.0,0.060000002,0.408974281,967.947875,108.28427200000002,0.8052962919654777,0.7198691741618969
CPD_C15_GATE_ACT_DIR_PASS_S123,CPD_C15_GATE_ACT_DIR_PASS,C15,123,gate_ca3_action_direct_passive,SF_IntrMotiv_CA3FeedbackPredictiveDG,75000000,5000000,27,c15_arr_first_joint_film_legacy_bn_balanced_direct,gate,ca3_action,direct,passive,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_ca3_feedback_predictive_dg_20260907/CPD_C15_GATE_ACT_DIR_PASS_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.3218002021312713,0.239965704105899,13.0,31.472681045532227,0.0275853651093955,0.0762818344608423,16.88688850402832,0.0,1247.9110107421875,50.0,1,11.0,0.045833334326744,12.0,1.0,0.2666666805744171,4.140625,4.0,0.1043650805950164,0.0,0.0,0.2928932309150696,0.1363636404275894,0.0909090936183929,0.0,0.0,0.0,0.0,77969.0,63119.0,0.8095396757125854,0.0,ca3_feedback_predictive_dg,CPD_C15_GATE_ACT_DIR_PASS_S123,65,75,272,10,69945103.0,30.143117996323525,0.0659819210073529,0.015625,0.9528045691176472,0.082125533980147,0.0006084582146691,0.0653037687132352,29.676470588235293,658.6507352941177,40.49632352941177,628.8125,23.573529411764707,522.2279411764706,0.2830882352941176,0.8665155723897059,1.0,,,,,23.573529411764707,545.8014705882352,37.27205882352941,545.8014705882352,2.625,0.2913756142279411,0.5158559635294118,0.4010257465073529,0.3778787265441176,1.116984815257353,0.0280386904783088,0.4929446823161764,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.532686991,0.211092953,14.0,0.0066666669999999,0.333587267,1215.9171739999997,80.0,0.6996206781353219,0.6324718879463405
